Run,BestObjectiveValue,BestSolutionX,BestSolutionY,NumberAcceptedMoves,NumberRejectedMoves,BestIteration,TotalIterations,DistinctPointsVisited,ExplorationExploitationRatio,StandardDeviationFromOptimum,ConvergenceRelation,GeneralDiversityMeasure,Count_S,Count_M,Count_I,Count_P,Count_L,Count_X,Count_A,Count_U,Count_J,Count_C,MeanObjectiveValue,StdObjectiveValue,MeanDeviationFromOptimum,StdDeviationFromOptimum,FinalEntropy,MeanEntropy,StdEntropy,BestObjectiveValue_inverted,ConvergenceRelation_inverted,StandardDeviationFromOptimum_inverted,MeanObjectiveValue_inverted,MeanDeviationFromOptimum_inverted,BestObjectiveValue_inverted_z,ConvergenceRelation_inverted_z,StandardDeviationFromOptimum_inverted_z,MeanObjectiveValue_inverted_z,MeanDeviationFromOptimum_inverted_z,NumberAcceptedMoves_z,DistinctPointsVisited_z,CompositeScore
80,0.0,0,0,229,271,11,500,72,0.314410480349345,19.139708173595608,0.022,4.385556232843694,0,0,0,46,20,0,1,0,9,44,8.842315369261478,19.139708173595608,8.842315369261478,19.139708173595608,2.583717838950548,2.5170882326484794,0.32364787154563,-0.0,-0.022,-19.139708173595608,-8.842315369261478,-8.842315369261478,,1.7777728394087617,1.8679246179919964,2.1980369622198035,2.1980369622198035,-0.031810278905182766,-2.3831759054811585,5.626785197454025
900,0.0,0,0,233,267,11,500,80,0.34334763948497854,18.592524128217576,0.022,5.614439783108434,0,0,0,48,26,0,1,0,11,52,11.32934131736527,18.592524128217576,11.32934131736527,18.592524128217576,2.960144004378666,2.8733947550925363,0.2638739047248849,-0.0,-0.022,-18.592524128217576,-11.32934131736527,-11.32934131736527,,1.7777728394087617,1.9673542029606614,1.6230628520399426,1.6230628520399426,0.33700454898099547,-1.7104374706240921,5.617819824806211
509,0.0,0,0,235,265,15,500,77,0.3276595744680851,18.91060521500174,0.03,5.083322377201684,0,0,0,49,21,0,1,0,10,42,10.816367265469061,18.91060521500174,10.816367265469061,18.91060521500174,2.770232035989934,2.8089836490798215,0.23754347830962008,-0.0,-0.03,-18.91060521500174,-10.816367265469061,-10.816367265469061,,1.6118274609518626,1.9095552398650149,1.7416570304638788,1.7416570304638788,0.5214119629240845,-1.9627143836954921,5.563394340973226
964,0.0,0,0,250,250,22,500,99,0.396,24.328656403024084,0.044,7.291277723993131,0,0,0,71,21,0,1,0,9,55,15.081836327345309,24.328656403024084,15.081836327345309,24.328656403024084,3.0070482430442502,2.838495697386079,0.2223741018880318,-0.0,-0.044,-24.328656403024084,-15.081836327345309,-15.081836327345309,,1.3214230486522889,0.9250335135565227,0.7555256713512281,0.7555256713512281,1.9044675674972529,-0.11268368783855894,5.549291784569961
674,0.0,0,0,240,260,25,500,102,0.425,23.17921110793774,0.05,6.884944681495292,0,0,0,65,24,0,1,0,10,49,13.822355289421157,23.17921110793774,13.822355289421157,23.17921110793774,2.8161363170667135,3.0360410824047523,0.3195738417621464,-0.0,-0.05,-23.17921110793774,-13.822355289421157,-13.822355289421157,,1.1969640148096143,1.1339008400072812,1.0467043740185573,1.0467043740185573,0.9824304977818074,0.13959322523284104,5.546297325868659
291,0.0,0,0,243,257,67,500,98,0.40329218106995884,18.71195389521945,0.134,5.824909064107315,0,0,0,71,17,0,1,0,12,59,11.738522954091817,18.71195389521945,11.738522954091817,18.71195389521945,2.7610824919559986,2.888676294175216,0.29699404432652066,-0.0,-0.134,-18.71195389521945,-11.738522954091817,-11.738522954091817,,-0.5454624589878279,1.9456524514819666,1.5284643828690987,1.5284643828690987,1.259041618696441,-0.19677599219569225,5.519384384733084
543,0.0,0,0,243,257,27,500,96,0.3950617283950617,24.686888027217293,0.054,6.330799478886538,0,0,0,57,29,0,1,0,9,53,12.692614770459082,24.686888027217293,12.692614770459082,24.686888027217293,2.815612672734648,2.764408655335934,0.26434017312285557,-0.0,-0.054,-24.686888027217293,-12.692614770459082,-12.692614770459082,,1.1139913255811649,0.8599387396554057,1.3078884401195212,1.3078884401195212,1.259041618696441,-0.3649606009099589,5.4837879632620945
47,0.0,0,0,221,279,9,500,86,0.3891402714932127,19.50947725364131,0.018,4.931223381580153,0,0,0,59,20,0,1,0,12,49,10.181636726546905,19.50947725364131,10.181636726546905,19.50947725364131,2.6531487097220388,2.778221295655024,0.2695784046247126,-0.0,-0.018,-19.50947725364131,-10.181636726546905,-10.181636726546905,,1.8607455286372114,1.800733356708439,1.8884000216654806,1.8884000216654806,-0.7694399346775392,-1.2058836444812921,5.46295534951778
780,0.0,0,0,243,257,31,500,100,0.411522633744856,22.55574636709052,0.062,6.91020752905367,0,0,0,68,24,0,1,0,10,57,14.027944111776447,22.55574636709052,14.027944111776447,22.55574636709052,2.8140288539196168,2.9580880555059323,0.33546101309622844,-0.0,-0.062,-22.55574636709052,-14.027944111776447,-14.027944111776447,,0.9480459471242656,1.2471914977825966,0.9991744114595478,0.9991744114595478,1.259041618696441,-0.028591383481425616,5.4240365030409725
552,0.0,0,0,231,269,34,500,91,0.3939393939393939,19.67724501394338,0.068,5.429324982768993,0,0,0,58,23,0,1,0,13,53,10.892215568862275,19.67724501394338,10.892215568862275,19.67724501394338,2.964097248787108,2.8347278619386143,0.2797590761209183,-0.0,-0.068,-19.67724501394338,-10.892215568862275,-10.892215568862275,,0.8235869132815911,1.7702480402616976,1.7241217044712347,1.7241217044712347,0.15259713503790634,-0.7854221226956255,5.4092533748280385
650,0.0,0,0,249,251,2,500,75,0.30120481927710846,26.418903503303902,0.004,5.579137134911813,0,0,0,49,18,0,1,0,8,43,11.822355289421157,26.418903503303902,11.822355289421157,26.418903503303902,2.540372348822223,2.5560685359747857,0.27578710935997064,-0.0,-0.004,-26.418903503303902,-11.822355289421157,-11.822355289421157,,2.151149940936785,0.5452117636018192,1.5090832330877553,1.5090832330877553,1.8122638605257084,-2.1308989924097586,5.395893038830064
730,0.0,0,0,236,264,23,500,111,0.4703389830508475,22.328625565657106,0.046,7.528970004103568,0,0,0,76,21,0,1,0,10,60,15.542914171656687,22.328625565657106,15.542914171656687,22.328625565657106,3.12510969250147,3.0384983765906584,0.29446752603557996,-0.0,-0.046,-22.328625565657106,-15.542914171656687,-15.542914171656687,,1.279936704038064,1.2884619390811427,0.648929347553838,0.648929347553838,0.6136156698956291,0.896423964447041,5.376296972569553
887,0.0,0,0,228,272,0,500,79,0.34649122807017546,20.45227733589854,0.0,5.405018306699974,0,0,0,51,21,0,1,0,10,45,10.95808383233533,20.45227733589854,10.95808383233533,20.45227733589854,2.960361240601401,2.917833732978814,0.24445305480921903,-0.0,-0.0,-20.45227733589854,-10.95808383233533,-10.95808383233533,,2.234122630165235,1.6294158234596468,1.7088936582144645,1.7088936582144645,-0.12401398587672732,-1.7945297749812255,5.362782009195857
269,0.0,0,0,238,262,6,500,75,0.31512605042016806,21.698358869150262,0.012,4.963502137441683,0,0,0,50,19,0,1,0,9,41,11.235528942115769,21.698358869150262,11.235528942115769,21.698358869150262,2.8935003405314035,2.9312453558321026,0.24142380726973278,-0.0,-0.012,-21.698358869150262,-11.235528942115769,-11.235528942115769,,1.985204562479886,1.4029885898170067,1.6447512815571605,1.6447512815571605,0.7980230838387182,-2.1308989924097586,5.344819806840174
726,0.0,0,0,240,260,34,500,86,0.35833333333333334,20.59391294923708,0.068,5.734192294054605,0,0,0,56,18,0,1,0,8,38,11.570858283433134,20.59391294923708,11.570858283433134,20.59391294923708,2.586833181989095,2.8745694538388515,0.3190216883687686,-0.0,-0.068,-20.59391294923708,-11.570858283433134,-11.570858283433134,,0.8235869132815911,1.6036790163104104,1.567226682431786,1.567226682431786,0.9824304977818074,-1.2058836444812921,5.338266147756088
689,0.0,0,0,240,260,33,500,87,0.3625,21.100987566655316,0.066,5.5743761977043915,0,0,0,57,23,0,1,0,10,53,11.70059880239521,21.100987566655316,11.70059880239521,21.100987566655316,2.68342097935936,2.8870419740843816,0.2930654676690681,-0.0,-0.066,-21.100987566655316,-11.70059880239521,-11.70059880239521,,0.8650732578958159,1.5115377720911871,1.537232045865421,1.537232045865421,0.9824304977818074,-1.1217913401241588,5.311714279375494
76,0.0,0,0,249,251,27,500,90,0.3614457831325301,24.325768988468404,0.054,6.6037426145712566,0,0,0,60,22,0,1,0,11,53,13.345309381237525,24.325768988468404,13.345309381237525,24.325768988468404,2.729262770169272,2.816730717779875,0.23810139137409037,-0.0,-0.054,-24.325768988468404,-13.345309381237525,-13.345309381237525,,1.1139913255811649,0.9255581897296107,1.156992345393346,1.156992345393346,1.8122638605257084,-0.8695144270527588,5.296283639570416
535,0.0,0,0,242,258,17,500,93,0.384297520661157,23.51016761240595,0.034,6.781196090852228,0,0,0,59,28,0,1,0,8,54,13.784431137724551,23.51016761240595,13.784431137724551,23.51016761240595,2.778479542880186,2.8826399924870376,0.25004203374280043,-0.0,-0.034,-23.51016761240595,-13.784431137724551,-13.784431137724551,,1.5288547717234129,1.073762266596903,1.0554720370148791,1.0554720370148791,1.1668379117248964,-0.6172375139813588,5.263161510093612
664,0.0,0,0,227,273,10,500,83,0.3656387665198238,19.217106288794998,0.02,5.510842586284517,0,0,0,55,19,0,1,0,9,43,11.303393213572853,19.217106288794998,11.303393213572853,19.217106288794998,2.8848959125894122,2.978824212294204,0.2793964224364982,-0.0,-0.02,-19.217106288794998,-11.303393213572853,-11.303393213572853,,1.8192591840229866,1.8538604972694785,1.6290617793532158,1.6290617793532158,-0.2162176928482719,-1.4581605575526921,5.256864989597933
169,0.0,0,0,234,266,26,500,91,0.3888888888888889,19.056241446998474,0.052,6.408615901928677,0,0,0,60,25,0,1,0,11,55,13.085828343313374,19.056241446998474,13.085828343313374,19.056241446998474,2.989606195194413,2.883218551565071,0.24214143793817228,-0.0,-0.052,-19.056241446998474,-13.085828343313374,-13.085828343313374,,1.1554776701953897,1.8830914746544791,1.2169816185260762,1.2169816185260762,0.42920825595254003,-0.7854221226956255,5.116318515158936
88,0.0,0,0,250,250,25,500,107,0.428,25.191148401631015,0.05,8.338385106035433,0,0,0,74,28,0,1,0,10,65,16.878243512974052,25.191148401631015,16.878243512974052,25.191148401631015,3.1473047947087553,3.1433101656661075,0.31986062996956066,-0.0,-0.05,-25.191148401631015,-16.878243512974052,-16.878243512974052,,1.1969640148096143,0.768308875503462,0.3402153188938645,0.3402153188938645,1.9044675674972529,0.5600547470185077,5.110225842616566
322,0.0,0,0,243,257,31,500,103,0.42386831275720166,22.378242956623428,0.062,7.562236803837434,0,0,0,65,30,0,1,0,10,56,15.335329341317365,22.378242956623428,15.335329341317365,22.378242956623428,3.019091214430629,3.0619469979846925,0.2613273598832604,-0.0,-0.062,-22.378242956623428,-15.335329341317365,-15.335329341317365,,0.9480459471242656,1.279445892957939,0.6969207660600223,0.6969207660600223,1.259041618696441,0.22368552958997434,5.104060520488665
326,0.0,0,0,232,268,20,500,84,0.3620689655172414,19.085054514449222,0.04,5.902968514069665,0,0,0,58,20,0,1,0,9,48,12.173652694610778,19.085054514449222,12.173652694610778,19.085054514449222,2.7152047136646194,3.026069228400128,0.28899818323612403,-0.0,-0.04,-19.085054514449222,-12.173652694610778,-12.173652694610778,,1.4043957378807386,1.877855811512432,1.427866986384982,1.427866986384982,0.2448008420094509,-1.3740682531955588,5.008718110977027
468,0.0,0,0,230,270,33,500,76,0.33043478260869563,17.110243808475825,0.066,4.463221262066686,0,0,0,44,24,0,1,0,12,44,9.994011976047904,17.110243808475825,9.994011976047904,17.110243808475825,2.834149876687313,2.8689224322929037,0.2541812756978634,-0.0,-0.066,-17.110243808475825,-9.994011976047904,-9.994011976047904,,0.8650732578958159,2.2367014513756267,1.9317768806999163,1.9317768806999163,0.06039342806636179,-2.0468066880526252,4.978915210685011
715,0.0,0,0,244,256,42,500,89,0.36475409836065575,22.227845492323738,0.084,6.025908263313692,0,0,0,61,22,0,1,0,9,48,12.341317365269461,22.227845492323738,12.341317365269461,22.227845492323738,2.6168844716537487,2.941463212482336,0.28153978051811956,-0.0,-0.084,-22.227845492323738,-12.341317365269461,-12.341317365269461,,0.49169615636779257,1.306774828408399,1.3891046868222947,1.3891046868222947,1.3512453256679855,-0.9536067314098922,4.974318952678874
242,0.0,0,0,235,265,36,500,95,0.40425531914893614,20.18531107217685,0.072,6.379763427237341,0,0,0,67,24,0,1,0,9,57,12.982035928143713,20.18531107217685,12.982035928143713,20.18531107217685,2.9174245749147274,2.813746886905352,0.2601340033239389,-0.0,-0.072,-20.18531107217685,-12.982035928143713,-12.982035928143713,,0.7406142240531417,1.6779266399330035,1.2409773277791682,1.2409773277791682,0.5214119629240845,-0.44905290526709224,4.972854577201473
406,0.0,0,0,238,262,35,500,92,0.3865546218487395,21.85185310333804,0.07,6.186564993764966,0,0,0,57,27,0,1,0,10,59,12.502994011976048,21.85185310333804,12.502994011976048,21.85185310333804,2.817242366839468,3.0012072451459133,0.3971297841727795,-0.0,-0.07,-21.85185310333804,-12.502994011976048,-12.502994011976048,,0.7821005686673662,1.375096935940604,1.351726755101132,1.351726755101132,0.7980230838387182,-0.7013298183384922,4.957344280310459
562,0.0,0,0,243,257,51,500,100,0.411522633744856,23.306197628378513,0.102,6.426986346667942,0,0,0,62,27,0,1,0,9,51,13.10379241516966,23.306197628378513,13.10379241516966,23.306197628378513,2.604752342869277,2.922578616818796,0.3367081425343024,-0.0,-0.102,-23.306197628378513,-13.10379241516966,-13.10379241516966,,0.11831905483976947,1.1108259401985376,1.2128285150015026,1.2128285150015026,1.259041618696441,-0.028591383481425616,4.885252260256327
553,0.0,0,0,232,268,33,500,90,0.3879310344827586,20.620877400793272,0.066,5.577296504794802,0,0,0,56,23,0,1,0,11,46,11.774451097804391,20.620877400793272,11.774451097804391,20.620877400793272,3.0668890539773748,3.1865596155855536,0.30311260550279506,-0.0,-0.066,-20.620877400793272,-11.774451097804391,-11.774451097804391,,0.8650732578958159,1.5987792677709813,1.5201581758199516,1.5201581758199516,0.2448008420094509,-0.8695144270527588,4.879455292263393
214,0.0,0,0,238,262,35,500,99,0.41596638655462187,22.574258548518102,0.07,6.811446966346748,0,0,0,64,26,0,1,0,10,53,13.684630738522953,22.574258548518102,13.684630738522953,22.574258548518102,2.826077055449478,2.8003589032629015,0.2439532960240017,-0.0,-0.07,-22.574258548518102,-13.684630738522953,-13.684630738522953,,0.7821005686673662,1.2438276231744885,1.078544834373622,1.078544834373622,0.7980230838387182,-0.11268368783855894,4.868357256589257
321,0.0,0,0,242,258,28,500,101,0.41735537190082644,24.79008424148843,0.056,7.285568583392099,0,0,0,65,29,0,1,0,12,51,14.702594810379242,24.79008424148843,14.702594810379242,24.79008424148843,2.794856580571911,2.984799872244058,0.294704264755442,-0.0,-0.056,-24.79008424148843,-14.702594810379242,-14.702594810379242,,1.07250498096694,0.8411868099491444,0.843202301314449,0.843202301314449,1.1668379117248964,0.0555009208757077,4.822435226145586
740,0.0,0,0,238,262,52,500,91,0.38235294117647056,18.497772002419907,0.104,5.377755467109693,0,0,0,58,24,0,1,0,8,49,12.449101796407186,18.497772002419907,12.449101796407186,18.497772002419907,3.1487992117990107,3.1111939846773105,0.35058217887382787,-0.0,-0.104,-18.497772002419907,-12.449101796407186,-12.449101796407186,,0.07683271022554462,1.9845717454357024,1.3641860656748528,1.3641860656748528,0.7980230838387182,-0.7854221226956255,4.802377548154045
628,0.0,0,0,236,264,57,500,100,0.423728813559322,19.38496791248836,0.114,6.210895574121219,0,0,0,67,23,0,1,0,11,55,12.926147704590818,19.38496791248836,12.926147704590818,19.38496791248836,3.056310245802567,3.147746247070233,0.37908496904342115,-0.0,-0.114,-19.38496791248836,-12.926147704590818,-12.926147704590818,,-0.13059901284557962,1.8233581247734634,1.2538980943000642,1.2538980943000642,0.6136156698956291,-0.028591383481425616,4.785579586942215
