Run,BestObjectiveValue,BestSolutionX,BestSolutionY,NumberAcceptedMoves,NumberRejectedMoves,BestIteration,TotalIterations,DistinctPointsVisited,ExplorationExploitationRatio,StandardDeviationFromOptimum,ConvergenceRelation,GeneralDiversityMeasure,Count_S,Count_M,Count_I,Count_P,Count_L,Count_X,Count_A,Count_U,Count_J,Count_C,MeanObjectiveValue,StdObjectiveValue,MeanDeviationFromOptimum,StdDeviationFromOptimum,FinalEntropy,MeanEntropy,StdEntropy,BestObjectiveValue_inverted,ConvergenceRelation_inverted,StandardDeviationFromOptimum_inverted,MeanObjectiveValue_inverted,MeanDeviationFromOptimum_inverted,BestObjectiveValue_inverted_z,ConvergenceRelation_inverted_z,StandardDeviationFromOptimum_inverted_z,MeanObjectiveValue_inverted_z,MeanDeviationFromOptimum_inverted_z,NumberAcceptedMoves_z,DistinctPointsVisited_z,CompositeScore
189,0.0,0,0,254,246,29,500,98,0.3858267716535433,25.94273075032291,0.058,7.165808104350182,0,0,0,62,28,0,1,0,8,56,14.335329341317365,25.94273075032291,14.335329341317365,25.94273075032291,2.972487988028643,3.011325272845324,0.26404815365153317,-0.0,-0.058,-25.94273075032291,-14.335329341317365,-14.335329341317365,,1.0327059870856106,0.6125242444506208,0.9826857753055535,0.9826857753055535,2.4282918052614413,-0.22626116888960293,5.8126324185191764
206,0.0,0,0,229,271,33,500,95,0.4148471615720524,19.266842147322826,0.066,5.30448484268987,0,0,0,64,22,0,1,0,13,55,11.119760479041917,19.266842147322826,11.119760479041917,19.266842147322826,2.5949123517584614,2.864632417726769,0.29358750967237923,-0.0,-0.066,-19.266842147322826,-11.119760479041917,-11.119760479041917,,0.8735342874731552,1.8442400507761694,1.7605610092013533,1.7605610092013533,0.04854679814517105,-0.498209689189607,5.789233465607595
378,0.0,0,0,240,260,25,500,97,0.4041666666666667,23.74680251819449,0.05,6.248094629105063,0,0,0,59,29,0,1,0,9,44,12.840319361277444,23.74680251819449,12.840319361277444,23.74680251819449,2.603017541133492,2.81768167375182,0.3223194859155063,-0.0,-0.05,-23.74680251819449,-12.840319361277444,-12.840319361277444,,1.191877686698066,1.0176777264685202,1.3443422310398516,1.3443422310398516,1.09563460127633,-0.31691067565627096,5.676963800866348
287,0.0,0,0,228,272,21,500,71,0.31140350877192985,17.49064201444469,0.042,4.007509930239323,0,0,0,43,19,0,1,0,8,38,8.373253493013973,17.49064201444469,8.373253493013973,17.49064201444469,2.5621486529700808,2.920527011381813,0.389011864668769,-0.0,-0.042,-17.49064201444469,-8.373253493013973,-8.373253493013973,,1.3510493863105215,2.1719527956953066,2.4249659265450036,2.4249659265450036,-0.046643002139479764,-2.6737978515896397,5.652493181366715
303,0.0,0,0,235,265,41,500,90,0.3829787234042553,18.815164688868233,0.082,5.574714841773538,0,0,0,59,24,0,1,0,10,54,11.263473053892216,18.815164688868233,11.263473053892216,18.815164688868233,3.0525477886991603,2.922045372783417,0.2587763195295098,-0.0,-0.082,-18.815164688868233,-11.263473053892216,-11.263473053892216,,0.5551908882482445,1.9275755133675405,1.725795635619418,1.725795635619418,0.6196855998530759,-0.9514572230229471,5.60258604968475
54,0.0,0,0,251,249,31,500,92,0.3665338645418327,22.81560812024344,0.062,6.920546133282338,0,0,0,58,26,0,1,0,10,58,14.317365269461078,22.81560812024344,14.317365269461078,22.81560812024344,2.8732654238875424,3.139268790395365,0.378111315463053,-0.0,-0.062,-22.81560812024344,-14.317365269461078,-14.317365269461078,,0.9531201372793829,1.1894850957830223,0.9870314470032953,0.9870314470032953,2.142722404407489,-0.7701582094896111,5.489232321986874
431,0.0,0,0,243,257,21,500,88,0.36213991769547327,24.276220281909865,0.042,6.247389452631664,0,0,0,53,26,0,1,0,10,43,12.530938123752495,24.276220281909865,12.530938123752495,24.276220281909865,2.560644732717,2.9192556548286475,0.4148872748817342,-0.0,-0.042,-24.276220281909865,-12.530938123752495,-12.530938123752495,,1.3510493863105215,0.9199990103460389,1.4191843547231842,1.4191843547231842,1.3812040021302825,-1.132756236556283,5.357864871676929
452,0.0,0,0,236,264,38,500,101,0.4279661016949153,20.07430430465681,0.076,6.8217855705754165,0,0,0,65,24,0,1,0,10,59,13.79441117764471,20.07430430465681,13.79441117764471,20.07430430465681,3.1233089655516215,3.1165997805164456,0.3434198752537676,-0.0,-0.076,-20.07430430465681,-13.79441117764471,-13.79441117764471,,0.6745696629575861,1.695261545989399,1.1135387786486708,1.1135387786486708,0.7148754001377268,0.045687351410401124,5.357471517792455
18,0.0,0,0,227,273,26,500,107,0.4713656387665198,21.354185049274275,0.052,6.672025211054936,0,0,0,75,25,0,1,0,13,54,13.7125748502994,21.354185049274275,13.7125748502994,21.354185049274275,3.3408344562117875,3.2445793705765533,0.32705179406088625,-0.0,-0.052,-21.354185049274275,-13.7125748502994,-13.7125748502994,,1.1520847617949523,1.459120795730534,1.1333357274939393,1.1333357274939393,-0.14183280242413057,0.5895843920104092,5.325628602099644
260,0.0,0,0,251,249,67,500,79,0.3147410358565737,20.469697260638895,0.134,4.947522121425811,0,0,0,43,30,0,1,0,10,54,10.321357285429142,20.469697260638895,10.321357285429142,20.469697260638895,2.7200726163972293,2.8239819547617357,0.2786212875499865,-0.0,-0.134,-20.469697260638895,-10.321357285429142,-10.321357285429142,,-0.4794251592327154,1.622310695165726,1.9537019735454375,1.9537019735454375,2.142722404407489,-1.9486017974562955,5.244410089975079
255,0.0,0,0,236,264,3,500,73,0.3093220338983051,20.923567242531195,0.006,5.486097664949542,0,0,0,47,21,0,1,0,7,47,11.44311377245509,20.923567242531195,11.44311377245509,20.923567242531195,2.90270381561334,2.8752742225530894,0.22565996434620456,-0.0,-0.006,-20.923567242531195,-11.44311377245509,-11.44311377245509,,2.0673220345665704,1.5385707072842312,1.682338918641999,1.682338918641999,0.7148754001377268,-2.4924988380563033,5.192947141216223
231,0.0,0,0,228,272,9,500,78,0.34210526315789475,19.45288593643348,0.018,5.477842717758096,0,0,0,46,25,0,1,0,10,52,11.019960079840319,19.45288593643348,11.019960079840319,19.45288593643348,2.6559591125279485,2.8384314600141396,0.27033117130820505,-0.0,-0.018,-19.45288593643348,-11.019960079840319,-11.019960079840319,,1.8285644851478875,1.8099145715263647,1.7847036297443641,1.7847036297443641,-0.046643002139479764,-2.0392513042229634,5.121992009800537
235,0.0,0,0,235,265,45,500,97,0.4127659574468085,20.33561518301166,0.09,6.315875235556831,0,0,0,72,19,0,1,0,12,54,12.732534930139721,20.33561518301166,12.732534930139721,20.33561518301166,2.9347871556495466,3.041540136710506,0.32325895782755965,-0.0,-0.09,-20.33561518301166,-12.732534930139721,-12.732534930139721,,0.3960191886357893,1.647049126883148,1.3704162612263027,1.3704162612263027,0.6196855998530759,-0.31691067565627096,5.086675762168348
369,0.0,0,0,224,276,22,500,79,0.35267857142857145,19.046793418330545,0.044,4.808626260453146,0,0,0,50,21,0,1,0,11,40,9.656686626746508,19.046793418330545,9.656686626746508,19.046793418330545,2.4999585310147414,2.735368210228091,0.2672018956907547,-0.0,-0.044,-19.046793418330545,-9.656686626746508,-9.656686626746508,,1.3112564614074076,1.884839514574867,2.114491826361888,2.114491826361888,-0.42740220327808304,-1.9486017974562955,5.049075627971672
29,0.0,0,0,245,255,35,500,104,0.42448979591836733,25.896813426320755,0.07,7.397309174067036,0,0,0,67,29,0,1,0,9,54,14.924151696606787,25.896813426320755,14.924151696606787,25.896813426320755,2.757891078622654,2.8657462148393478,0.29940662093166304,-0.0,-0.07,-25.896813426320755,-14.924151696606787,-14.924151696606787,,0.7939484376669275,0.6209960894919249,0.8402443141017911,0.8402443141017911,1.5715836026995842,0.3176358717104052,4.984652629772424
439,0.0,0,0,230,270,41,500,85,0.3695652173913043,18.101551994148846,0.082,5.3082059434026165,0,0,0,58,20,0,1,0,8,46,11.021956087824352,18.101551994148846,11.021956087824352,18.101551994148846,2.842853246958158,2.955176407551976,0.2926789137962715,-0.0,-0.082,-18.101551994148846,-11.021956087824352,-11.021956087824352,,0.5551908882482445,2.0592385904424693,1.7842207773335035,1.7842207773335035,0.14373659842982187,-1.4047047568562872,4.921902874931256
331,0.0,0,0,248,252,68,500,92,0.3709677419354839,20.257924485203056,0.136,6.178867813275645,0,0,0,67,19,0,1,0,9,52,12.912175648702595,20.257924485203056,12.912175648702595,20.257924485203056,2.8177963663402084,2.9428206542310114,0.27847766720366374,-0.0,-0.136,-20.257924485203056,-12.912175648702595,-12.912175648702595,,-0.5192180841358293,1.6613832277326317,1.3269595442488837,1.3269595442488837,1.8571530035535366,-0.7701582094896111,4.883079026158495
352,0.0,0,0,219,281,11,500,88,0.4018264840182648,18.917139948521207,0.022,5.782586523559667,0,0,0,63,19,0,1,0,9,55,11.656686626746508,18.917139948521207,11.656686626746508,18.917139948521207,2.9181910049607014,2.920563617802083,0.27581008924116873,-0.0,-0.022,-18.917139948521207,-11.656686626746508,-11.656686626746508,,1.7489786353416596,1.9087608586244589,1.6306737106799565,1.6306737106799565,-0.9033512047013371,-1.132756236556283,4.88297947406841
127,0.0,0,0,223,277,27,500,90,0.40358744394618834,18.675095720304867,0.054,5.702156565113286,0,0,0,55,26,0,1,0,10,51,11.598802395209582,18.675095720304867,11.598802395209582,18.675095720304867,3.1307037895497625,2.895215863905415,0.27394631036390826,-0.0,-0.054,-18.675095720304867,-11.598802395209582,-11.598802395209582,,1.1122918368918384,1.9534185393397958,1.6446764305949024,1.6446764305949024,-0.5225920035627338,-0.9514572230229471,4.8810140108357585
44,0.0,0,0,234,266,34,500,101,0.43162393162393164,21.025451464461472,0.068,7.177063039589484,0,0,0,73,20,0,1,0,11,57,14.431137724550899,21.025451464461472,14.431137724550899,21.025451464461472,3.020447531890831,2.9797111752304657,0.3432571058443319,-0.0,-0.068,-21.025451464461472,-14.431137724550899,-14.431137724550899,,0.8337413625700414,1.519772849196799,0.9595088595842631,0.9595088595842631,0.5244957995684251,0.045687351410401124,4.842715081914192
15,0.0,0,0,239,261,69,500,98,0.4100418410041841,20.471670534300866,0.138,5.831873179788127,0,0,0,66,21,0,1,0,11,60,12.18562874251497,20.471670534300866,12.18562874251497,20.471670534300866,2.949916532059577,3.1204951214035326,0.4068738030993929,-0.0,-0.138,-20.471670534300866,-12.18562874251497,-12.18562874251497,,-0.5590110090389432,1.6219466219308067,1.5027178218020008,1.5027178218020008,1.000444800991679,-0.22626116888960293,4.842554888597942
113,0.0,0,0,230,270,31,500,92,0.4,20.274202491840036,0.062,5.730319799522711,0,0,0,59,25,0,1,0,10,52,12.630738522954092,20.274202491840036,12.630738522954092,20.274202491840036,3.04589056683946,3.1069106763042664,0.366467809666853,-0.0,-0.062,-20.274202491840036,-12.630738522954092,-12.630738522954092,,0.9531201372793829,1.6583799004959803,1.3950417341801737,1.3950417341801737,0.14373659842982187,-0.7701582094896111,4.775161895075922
459,0.0,0,0,246,254,30,500,98,0.3983739837398374,24.870290558510394,0.06,7.616248540842466,0,0,0,69,18,0,1,0,9,56,15.235528942115769,24.870290558510394,15.235528942115769,24.870290558510394,2.839229636022686,2.9054276135886563,0.2795720361196095,-0.0,-0.06,-24.870290558510394,-15.235528942115769,-15.235528942115769,,0.9929130621824969,0.8103917665360939,0.7649193380075981,0.7649193380075981,1.666773402984235,-0.22626116888960293,4.7736557388284195
444,0.0,0,0,235,265,43,500,95,0.40425531914893614,21.58486891573119,0.086,6.317656104955757,0,0,0,55,29,0,1,0,10,49,12.822355289421157,21.58486891573119,12.822355289421157,21.58486891573119,2.8294097314475266,2.7560250462638276,0.299833899536889,-0.0,-0.086,-21.58486891573119,-12.822355289421157,-12.822355289421157,,0.47560503844201707,1.4165591261946486,1.3486879027375935,1.3486879027375935,0.6196855998530759,-0.498209689189607,4.711015880775322
211,0.0,0,0,255,245,42,500,103,0.403921568627451,28.595458524146498,0.084,7.841211788000846,0,0,0,72,25,0,1,0,9,48,15.79441117764471,28.595458524146498,15.79441117764471,28.595458524146498,2.7778633915497553,2.814741389893093,0.3474695698949269,-0.0,-0.084,-28.595458524146498,-15.79441117764471,-15.79441117764471,,0.5153979633451307,0.12309026446644954,0.6297206629667393,0.6297206629667393,2.5234816055460922,0.22698636494373717,4.6483975242348885
19,0.0,0,0,248,252,57,500,94,0.3790322580645161,23.67522479005187,0.114,6.143612973653491,0,0,0,59,29,0,1,0,11,67,13.385229540918164,23.67522479005187,13.385229540918164,23.67522479005187,3.012968343614266,3.0228912079403,0.3376054261307356,-0.0,-0.114,-23.67522479005187,-13.385229540918164,-13.385229540918164,,-0.08149591020157691,1.0308839712663311,1.2125235228750137,1.2125235228750137,1.8571530035535366,-0.588859195956275,4.642728914412043
447,0.0,0,0,242,258,41,500,101,0.41735537190082644,22.75911988496251,0.082,7.129126975589738,0,0,0,68,27,0,1,0,12,59,15.261477045908183,22.75911988496251,15.261477045908183,22.75911988496251,3.3734303576012055,3.1007644619862478,0.28274823665884613,-0.0,-0.082,-22.75911988496251,-15.261477045908183,-15.261477045908183,,0.5551908882482445,1.1999072966920805,0.7586422566664156,0.7586422566664156,1.2860142018456315,0.045687351410401124,4.60408425152919
419,0.0,0,0,248,252,48,500,101,0.40725806451612906,26.269741118046248,0.096,6.97186066987781,0,0,0,69,22,0,1,0,8,53,14.604790419161677,26.269741118046248,14.604790419161677,26.269741118046248,2.797560118563496,2.865445075492239,0.36574384414237676,-0.0,-0.096,-26.269741118046248,-14.604790419161677,-14.604790419161677,,0.27664041392644767,0.5521901282438045,0.9175006998394247,0.9175006998394247,1.8571530035535366,0.045687351410401124,4.5666722968130395
157,0.0,0,0,257,243,50,500,111,0.43190661478599224,29.151257837059706,0.1,8.282835526551688,0,0,0,73,29,0,1,0,9,61,17.023952095808383,29.151257837059706,17.023952095808383,29.151257837059706,3.0054993126729737,3.0471272884825065,0.2823024764935374,-0.0,-0.1,-29.151257837059706,-17.023952095808383,-17.023952095808383,,0.19705456412021993,0.02054409577327636,0.33228357787684926,0.33228357787684926,2.7138612061153937,0.9521824190770813,4.54820944083967
81,0.0,0,0,234,266,14,500,89,0.3803418803418803,24.4677189830596,0.028,6.282018796737861,0,0,0,54,28,0,1,0,11,54,13.131736526946108,24.4677189830596,13.131736526946108,24.4677189830596,2.6849919692106248,2.8338300466231203,0.23541095264455375,-0.0,-0.028,-24.4677189830596,-13.131736526946108,-13.131736526946108,,1.6295998606323183,0.8846670880921318,1.2738457790542606,1.2738457790542606,0.5244957995684251,-1.0421067297896152,4.544347576611782
300,0.0,0,0,231,269,40,500,95,0.41125541125541126,21.414444004881357,0.08,5.906968498133474,0,0,0,65,21,0,1,0,9,53,12.74251497005988,21.414444004881357,12.74251497005988,21.414444004881357,2.740192485377487,3.0583461999710817,0.3520501236973528,-0.0,-0.08,-21.414444004881357,-12.74251497005988,-12.74251497005988,,0.5949838131513584,1.448002888810913,1.368001999172002,1.368001999172002,0.2389263987144727,-0.498209689189607,4.519707409831141
200,0.0,0,0,226,274,37,500,89,0.3938053097345133,19.98464934935549,0.074,5.610519480002072,0,0,0,57,23,0,1,0,11,53,11.461077844311378,19.98464934935549,11.461077844311378,19.98464934935549,2.81597027917122,2.9241102587560315,0.2877893756914937,-0.0,-0.074,-19.98464934935549,-11.461077844311378,-11.461077844311378,,0.7143625878607001,1.7118030780800364,1.677993246944257,1.677993246944257,-0.2370226027087814,-1.0421067297896152,4.503022827330854
268,0.0,0,0,250,250,47,500,93,0.372,24.22169941081178,0.094,6.945119740558802,0,0,0,59,24,0,1,0,12,54,14.548902195608783,24.22169941081178,14.548902195608783,24.22169941081178,2.980192863641235,3.1075954420627476,0.3549777505015888,-0.0,-0.094,-24.22169941081178,-14.548902195608783,-14.548902195608783,,0.31643333882956154,0.9300582283317869,0.9310205673435108,0.9310205673435108,2.0475326041228383,-0.6795087027229431,4.476556603248265
453,0.0,0,0,236,264,34,500,98,0.4152542372881356,23.128671524156434,0.068,6.260998960163505,0,0,0,59,30,0,1,0,11,51,14.32934131736527,23.128671524156434,14.32934131736527,23.128671524156434,3.2425184451674918,3.195282841677973,0.3005345321861916,-0.0,-0.068,-23.128671524156434,-14.32934131736527,-14.32934131736527,,0.8337413625700414,1.1317242243975367,0.984134332538134,0.984134332538134,0.7148754001377268,-0.22626116888960293,4.42234848329197
134,0.0,0,0,244,256,38,500,107,0.4385245901639344,25.481976183856315,0.076,7.777243915362886,0,0,0,78,21,0,1,0,10,57,16.473053892215567,25.481976183856315,16.473053892215567,25.481976183856315,3.045953665153063,2.921605661102671,0.26497784102339356,-0.0,-0.076,-25.481976183856315,-16.473053892215567,-16.473053892215567,,0.6745696629575861,0.697534452994026,0.46555084327426777,0.46555084327426777,1.4763938024149332,0.5895843920104092,4.36918399692549
281,0.0,0,0,234,266,54,500,81,0.34615384615384615,17.315394686113393,0.108,5.194274126397903,0,0,0,52,23,0,1,0,10,52,11.437125748502995,17.315394686113393,11.437125748502995,17.315394686113393,3.3446196000551223,3.101855186596159,0.34579668759493964,-0.0,-0.108,-17.315394686113393,-11.437125748502995,-11.437125748502995,,0.03788286450776471,2.204286304709369,1.6837874758745797,1.6837874758745797,0.5244957995684251,-1.7673027839229594,4.366937136611758
377,0.0,0,0,238,262,46,500,93,0.3907563025210084,22.20141690832816,0.092,6.434241297843435,0,0,0,55,26,0,1,0,9,49,13.401197604790418,22.20141690832816,13.401197604790418,22.20141690832816,2.9594176065411215,3.0880107459850907,0.3749619884083089,-0.0,-0.092,-22.20141690832816,-13.401197604790418,-13.401197604790418,,0.3562262637326754,1.3028046954363668,1.2086607035881323,1.2086607035881323,0.9052550007070284,-0.6795087027229431,4.3020986643293915
117,0.0,0,0,239,261,25,500,91,0.3807531380753138,26.270781631197686,0.05,6.704869701714336,0,0,0,59,22,0,1,0,9,45,13.51497005988024,26.270781631197686,13.51497005988024,26.270781631197686,2.709853560929017,2.831666856618664,0.3822392951707995,-0.0,-0.05,-26.270781631197686,-13.51497005988024,-13.51497005988024,,1.191877686698066,0.5519981513293397,1.1811381161691001,1.1811381161691001,1.000444800991679,-0.860807716256279,4.245789155101006
495,0.0,0,0,234,266,43,500,80,0.3418803418803419,19.074071194986832,0.086,5.111210712307919,0,0,0,51,23,0,1,0,12,44,11.832335329341317,19.074071194986832,11.832335329341317,19.074071194986832,3.1715169113705937,3.033079243650819,0.2844314330169867,-0.0,-0.086,-19.074071194986832,-11.832335329341317,-11.832335329341317,,0.47560503844201707,1.8798067061104076,1.588182698524258,1.588182698524258,0.5244957995684251,-1.8579522906896273,4.198320650479738
162,0.0,0,0,222,278,38,500,93,0.4189189189189189,21.63955557438071,0.076,5.486452245210177,0,0,0,62,20,0,1,0,9,54,11.375249500998004,21.63955557438071,11.375249500998004,21.63955557438071,2.632380644387411,2.9894282769095573,0.3281983451725209,-0.0,-0.076,-21.63955557438071,-11.375249500998004,-11.375249500998004,,0.6745696629575861,1.4064693200490703,1.6987559006112463,1.6987559006112463,-0.6177818038473847,-0.6795087027229431,4.181260277658821
